census_geoid,geography_type,state_fips,county_fips,place_fips,geography_name,acs_vintage,median_household_income,total_population,source_id
1600000US4944320,place,49,,44320,"Lehi city, Utah",2024,131299,85173,acs5_2024_place_income
1600000US4944650,place,49,,44650,"Levan town, Utah",2024,82969,853,acs5_2024_place_income
1600000US4944760,place,49,,44760,"Lewiston city, Utah",2024,98583,2408,acs5_2024_place_income
1600000US4944870,place,49,,44870,"Liberty CDP, Utah",2024,106719,1484,acs5_2024_place_income
1600000US4945090,place,49,,45090,"Lindon city, Utah",2024,120956,11765,acs5_2024_place_income
1600000US4945530,place,49,,45530,"Loa town, Utah",2024,98603,467,acs5_2024_place_income
1600000US4945860,place,49,,45860,"Logan city, Utah",2024,60687,54907,acs5_2024_place_income
1600000US4946410,place,49,,46410,"Lyman town, Utah",2024,,289,acs5_2024_place_income
1600000US4946740,place,49,,46740,"Lynndyl town, Utah",2024,54688,124,acs5_2024_place_income
1600000US4947180,place,49,,47180,"Maeser CDP, Utah",2024,83813,4435,acs5_2024_place_income
1600000US4947290,place,49,,47290,"Magna metro township, Utah",2024,90346,30031,acs5_2024_place_income
1600000US4947620,place,49,,47620,"Manila town, Utah",2024,78000,371,acs5_2024_place_income
1600000US4947730,place,49,,47730,"Manti city, Utah",2024,62614,3594,acs5_2024_place_income
1600000US4947840,place,49,,47840,"Mantua town, Utah",2024,142188,1677,acs5_2024_place_income
1600000US4947950,place,49,,47950,"Mapleton city, Utah",2024,133142,13114,acs5_2024_place_income
1600000US4948170,place,49,,48170,"Marion CDP, Utah",2024,82826,830,acs5_2024_place_income
1600000US4948300,place,49,,48300,"Marriott-Slaterville city, Utah",2024,101786,1979,acs5_2024_place_income
1600000US4948610,place,49,,48610,"Marysvale town, Utah",2024,42250,484,acs5_2024_place_income
1600000US4948720,place,49,,48720,"Mayfield town, Utah",2024,80000,384,acs5_2024_place_income
1600000US4948830,place,49,,48830,"Meadow town, Utah",2024,54375,245,acs5_2024_place_income
1600000US4949160,place,49,,49160,"Mendon city, Utah",2024,148261,1482,acs5_2024_place_income
1600000US4949380,place,49,,49380,"Mexican Hat CDP, Utah",2024,,20,acs5_2024_place_income
1600000US4949710,place,49,,49710,"Midvale city, Utah",2024,75084,35989,acs5_2024_place_income
1600000US4949820,place,49,,49820,"Midway city, Utah",2024,157065,6171,acs5_2024_place_income
1600000US4950040,place,49,,50040,"Milford city, Utah",2024,82368,1547,acs5_2024_place_income
1600000US4950150,place,49,,50150,"Millcreek city, Utah",2024,98045,63648,acs5_2024_place_income
1600000US4950370,place,49,,50370,"Millville city, Utah",2024,114773,1800,acs5_2024_place_income
1600000US4950590,place,49,,50590,"Minersville town, Utah",2024,73750,873,acs5_2024_place_income
1600000US4950700,place,49,,50700,"Moab city, Utah",2024,61667,5312,acs5_2024_place_income
1600000US4950810,place,49,,50810,"Modena CDP, Utah",2024,,0,acs5_2024_place_income
1600000US4951140,place,49,,51140,"Mona city, Utah",2024,115179,1674,acs5_2024_place_income
1600000US4951360,place,49,,51360,"Monroe city, Utah",2024,66172,2616,acs5_2024_place_income
1600000US4951470,place,49,,51470,"Montezuma Creek CDP, Utah",2024,,239,acs5_2024_place_income
1600000US4951580,place,49,,51580,"Monticello city, Utah",2024,72969,2200,acs5_2024_place_income
1600000US4951910,place,49,,51910,"Morgan city, Utah",2024,115735,4409,acs5_2024_place_income
1600000US4952130,place,49,,52130,"Moroni city, Utah",2024,65833,1535,acs5_2024_place_income
1600000US4952460,place,49,,52460,"Mountain Green CDP, Utah",2024,150313,3976,acs5_2024_place_income
1600000US4953010,place,49,,53010,"Mount Pleasant city, Utah",2024,68920,3805,acs5_2024_place_income
1600000US4953230,place,49,,53230,"Murray city, Utah",2024,90746,50188,acs5_2024_place_income
1600000US4953340,place,49,,53340,"Myton city, Utah",2024,62292,653,acs5_2024_place_income
1600000US4953560,place,49,,53560,"Naples city, Utah",2024,97865,3285,acs5_2024_place_income
1600000US4953890,place,49,,53890,"Navajo Mountain CDP, Utah",2024,,610,acs5_2024_place_income
1600000US4954110,place,49,,54110,"Neola CDP, Utah",2024,101875,354,acs5_2024_place_income
1600000US4954220,place,49,,54220,"Nephi city, Utah",2024,106108,6885,acs5_2024_place_income
1600000US4954330,place,49,,54330,"Newcastle CDP, Utah",2024,86739,367,acs5_2024_place_income
1600000US4954440,place,49,,54440,"New Harmony town, Utah",2024,85298,393,acs5_2024_place_income
1600000US4954550,place,49,,54550,"Newton town, Utah",2024,81000,756,acs5_2024_place_income
1600000US4954660,place,49,,54660,"Nibley city, Utah",2024,108072,7952,acs5_2024_place_income
1600000US4954990,place,49,,54990,"North Logan city, Utah",2024,89891,11460,acs5_2024_place_income
1600000US4955100,place,49,,55100,"North Ogden city, Utah",2024,113722,21947,acs5_2024_place_income
1600000US4955210,place,49,,55210,"North Salt Lake city, Utah",2024,101447,23474,acs5_2024_place_income
1600000US4955430,place,49,,55430,"Oak City town, Utah",2024,73479,854,acs5_2024_place_income
1600000US4955650,place,49,,55650,"Oakley city, Utah",2024,125550,1638,acs5_2024_place_income
1600000US4955760,place,49,,55760,"Oasis CDP, Utah",2024,,66,acs5_2024_place_income
1600000US4955980,place,49,,55980,"Ogden city, Utah",2024,72575,87413,acs5_2024_place_income
1600000US4956440,place,49,,56440,"Oljato-Monument Valley CDP, Utah",2024,30227,676,acs5_2024_place_income
1600000US4956750,place,49,,56750,"Ophir CDP, Utah",2024,,0,acs5_2024_place_income
1600000US4956860,place,49,,56860,"Orangeville city, Utah",2024,90086,1445,acs5_2024_place_income
1600000US4957080,place,49,,57080,"Orderville town, Utah",2024,82688,803,acs5_2024_place_income
1600000US4957300,place,49,,57300,"Orem city, Utah",2024,83342,97182,acs5_2024_place_income
1600000US4957630,place,49,,57630,"Palmyra CDP, Utah",2024,97188,301,acs5_2024_place_income
1600000US4957740,place,49,,57740,"Panguitch city, Utah",2024,76750,1701,acs5_2024_place_income
1600000US4957850,place,49,,57850,"Paradise town, Utah",2024,109688,679,acs5_2024_place_income
1600000US4957960,place,49,,57960,"Paragonah town, Utah",2024,64271,647,acs5_2024_place_income
1600000US4958070,place,49,,58070,"Park City city, Utah",2024,133558,8362,acs5_2024_place_income
1600000US4958510,place,49,,58510,"Parowan city, Utah",2024,53145,3165,acs5_2024_place_income
1600000US4958730,place,49,,58730,"Payson city, Utah",2024,89905,23039,acs5_2024_place_income
1600000US4959280,place,49,,59280,"Peoa CDP, Utah",2024,198594,203,acs5_2024_place_income
1600000US4959390,place,49,,59390,"Perry city, Utah",2024,112639,5843,acs5_2024_place_income
1600000US4959555,place,49,,59555,"Peter CDP, Utah",2024,116719,491,acs5_2024_place_income
1600000US4960270,place,49,,60270,"Pine Valley CDP, Utah",2024,104286,355,acs5_2024_place_income
1600000US4960710,place,49,,60710,"Plain City city, Utah",2024,132766,8396,acs5_2024_place_income
1600000US4960930,place,49,,60930,"Pleasant Grove city, Utah",2024,101073,37852,acs5_2024_place_income
1600000US4961150,place,49,,61150,"Pleasant View city, Utah",2024,129462,11217,acs5_2024_place_income
1600000US4961260,place,49,,61260,"Plymouth town, Utah",2024,85625,342,acs5_2024_place_income
1600000US4961590,place,49,,61590,"Portage town, Utah",2024,63333,219,acs5_2024_place_income
1600000US4962030,place,49,,62030,"Price city, Utah",2024,53203,8248,acs5_2024_place_income
1600000US4962360,place,49,,62360,"Providence city, Utah",2024,118072,8947,acs5_2024_place_income
1600000US4962470,place,49,,62470,"Provo city, Utah",2024,64171,114766,acs5_2024_place_income
1600000US4962910,place,49,,62910,"Randlett CDP, Utah",2024,28583,116,acs5_2024_place_income
1600000US4963020,place,49,,63020,"Randolph town, Utah",2024,87632,722,acs5_2024_place_income
1600000US4963240,place,49,,63240,"Redmond town, Utah",2024,77083,767,acs5_2024_place_income
1600000US4963570,place,49,,63570,"Richfield city, Utah",2024,74756,8224,acs5_2024_place_income
1600000US4963680,place,49,,63680,"Richmond city, Utah",2024,110428,3000,acs5_2024_place_income
1600000US4964010,place,49,,64010,"Riverdale city, Utah",2024,67323,9279,acs5_2024_place_income
1600000US4964120,place,49,,64120,"River Heights city, Utah",2024,117708,2282,acs5_2024_place_income
1600000US4964230,place,49,,64230,"Riverside CDP, Utah",2024,73246,1135,acs5_2024_place_income
1600000US4964340,place,49,,64340,"Riverton city, Utah",2024,126910,45457,acs5_2024_place_income
1600000US4964560,place,49,,64560,"Rockville town, Utah",2024,54722,260,acs5_2024_place_income
1600000US4964590,place,49,,64590,"Rocky Ridge town, Utah",2024,95625,1060,acs5_2024_place_income
1600000US4964670,place,49,,64670,"Roosevelt city, Utah",2024,76456,7078,acs5_2024_place_income
1600000US4965110,place,49,,65110,"Roy city, Utah",2024,91282,38993,acs5_2024_place_income
1600000US4965240,place,49,,65240,"Rush Valley town, Utah",2024,87188,458,acs5_2024_place_income
1600000US4965330,place,49,,65330,"St. George city, Utah",2024,76508,101995,acs5_2024_place_income
1600000US4965770,place,49,,65770,"Salem city, Utah",2024,111117,10324,acs5_2024_place_income
1600000US4965880,place,49,,65880,"Salina city, Utah",2024,64129,2546,acs5_2024_place_income
1600000US4967000,place,49,,67000,"Salt Lake City city, Utah",2024,75090,208007,acs5_2024_place_income
1600000US4967400,place,49,,67400,"Samak CDP, Utah",2024,,29,acs5_2024_place_income
1600000US4967440,place,49,,67440,"Sandy city, Utah",2024,112176,94291,acs5_2024_place_income
1600000US4967660,place,49,,67660,"Santa Clara city, Utah",2024,96475,8152,acs5_2024_place_income
1600000US4967770,place,49,,67770,"Santaquin city, Utah",2024,99837,16436,acs5_2024_place_income
1600000US4967825,place,49,,67825,"Saratoga Springs city, Utah",2024,128802,48425,acs5_2024_place_income
1600000US4967880,place,49,,67880,"Scipio town, Utah",2024,75313,466,acs5_2024_place_income
1600000US4967990,place,49,,67990,"Scofield town, Utah",2024,,7,acs5_2024_place_income
1600000US4968650,place,49,,68650,"Sigurd town, Utah",2024,80357,444,acs5_2024_place_income
1600000US4969280,place,49,,69280,"Silver Summit CDP, Utah",2024,241792,1476,acs5_2024_place_income
1600000US4969640,place,49,,69640,"Smithfield city, Utah",2024,97537,14408,acs5_2024_place_income
1600000US4969970,place,49,,69970,"Snowville town, Utah",2024,67396,231,acs5_2024_place_income
1600000US4970190,place,49,,70190,"Snyderville CDP, Utah",2024,143517,5948,acs5_2024_place_income
1600000US4970850,place,49,,70850,"South Jordan city, Utah",2024,134047,82686,acs5_2024_place_income
1600000US4970960,place,49,,70960,"South Ogden city, Utah",2024,80130,17650,acs5_2024_place_income
1600000US4971070,place,49,,71070,"South Salt Lake city, Utah",2024,72152,26352,acs5_2024_place_income
1600000US4971180,place,49,,71180,"South Weber city, Utah",2024,138600,8115,acs5_2024_place_income
1600000US4971255,place,49,,71255,"South Willard CDP, Utah",2024,119327,1532,acs5_2024_place_income
1600000US4971290,place,49,,71290,"Spanish Fork city, Utah",2024,104844,44946,acs5_2024_place_income
1600000US4971455,place,49,,71455,"Spanish Valley CDP, Utah",2024,,756,acs5_2024_place_income
1600000US4971730,place,49,,71730,"Spring City city, Utah",2024,71250,1057,acs5_2024_place_income
1600000US4971840,place,49,,71840,"Springdale town, Utah",2024,89000,421,acs5_2024_place_income
1600000US4972060,place,49,,72060,"Spring Glen CDP, Utah",2024,52386,1157,acs5_2024_place_income
1600000US4972170,place,49,,72170,"Spring Lake CDP, Utah",2024,94936,657,acs5_2024_place_income
1600000US4972280,place,49,,72280,"Springville city, Utah",2024,89816,35849,acs5_2024_place_income
1600000US4972720,place,49,,72720,"Stansbury Park CDP, Utah",2024,126526,11242,acs5_2024_place_income
1600000US4972940,place,49,,72940,"Sterling town, Utah",2024,66359,281,acs5_2024_place_income
1600000US4973050,place,49,,73050,"Stockton town, Utah",2024,110625,901,acs5_2024_place_income
1600000US4974040,place,49,,74040,"Summit CDP, Utah",2024,,104,acs5_2024_place_income
1600000US4974095,place,49,,74095,"Summit Park CDP, Utah",2024,185900,8537,acs5_2024_place_income
1600000US4974260,place,49,,74260,"Sundance CDP, Utah",2024,132857,104,acs5_2024_place_income
1600000US4974480,place,49,,74480,"Sunset city, Utah",2024,76364,5587,acs5_2024_place_income
1600000US4974590,place,49,,74590,"Sutherland CDP, Utah",2024,,183,acs5_2024_place_income
1600000US4974810,place,49,,74810,"Syracuse city, Utah",2024,133443,35488,acs5_2024_place_income
1600000US4974920,place,49,,74920,"Tabiona town, Utah",2024,69375,189,acs5_2024_place_income
1600000US4975360,place,49,,75360,"Taylorsville city, Utah",2024,86413,58678,acs5_2024_place_income
1600000US4975470,place,49,,75470,"Teasdale CDP, Utah",2024,,308,acs5_2024_place_income
1600000US4975800,place,49,,75800,"Thatcher CDP, Utah",2024,100750,1170,acs5_2024_place_income
1600000US4976180,place,49,,76180,"Thompson Springs CDP, Utah",2024,,0,acs5_2024_place_income
1600000US4976280,place,49,,76280,"Timber Lakes CDP, Utah",2024,,683,acs5_2024_place_income
1600000US4976680,place,49,,76680,"Tooele city, Utah",2024,96221,38405,acs5_2024_place_income
1600000US4976900,place,49,,76900,"Toquerville city, Utah",2024,97813,2344,acs5_2024_place_income
1600000US4977010,place,49,,77010,"Torrey town, Utah",2024,64583,323,acs5_2024_place_income
1600000US4977120,place,49,,77120,"Tremonton city, Utah",2024,74741,11477,acs5_2024_place_income
1600000US4977230,place,49,,77230,"Trenton town, Utah",2024,95313,526,acs5_2024_place_income
1600000US4977560,place,49,,77560,"Tropic town, Utah",2024,72031,582,acs5_2024_place_income
1600000US4977697,place,49,,77697,"Tselakai Dezza CDP, Utah",2024,34000,104,acs5_2024_place_income
1600000US4977890,place,49,,77890,"Uintah town, Utah",2024,108125,1754,acs5_2024_place_income
1600000US4980090,place,49,,80090,"Vernal city, Utah",2024,64457,10392,acs5_2024_place_income
1600000US4980200,place,49,,80200,"Vernon town, Utah",2024,58917,257,acs5_2024_place_income
1600000US4980310,place,49,,80310,"Veyo CDP, Utah",2024,68182,355,acs5_2024_place_income
1600000US4980420,place,49,,80420,"Vineyard town, Utah",2024,103380,14446,acs5_2024_place_income
1600000US4980530,place,49,,80530,"Virgin town, Utah",2024,70625,715,acs5_2024_place_income
1600000US4980860,place,49,,80860,"Wales town, Utah",2024,71250,355,acs5_2024_place_income
1600000US4980970,place,49,,80970,"Wallsburg town, Utah",2024,107292,305,acs5_2024_place_income
1600000US4981190,place,49,,81190,"Wanship CDP, Utah",2024,126071,165,acs5_2024_place_income
1600000US4981960,place,49,,81960,"Washington city, Utah",2024,91853,32348,acs5_2024_place_income
1600000US4982070,place,49,,82070,"Washington Terrace city, Utah",2024,80119,9182,acs5_2024_place_income
1600000US4982510,place,49,,82510,"Wellington city, Utah",2024,61466,1624,acs5_2024_place_income
1600000US4982620,place,49,,82620,"Wellsville city, Utah",2024,104351,4157,acs5_2024_place_income
1600000US4982730,place,49,,82730,"Wendover city, Utah",2024,44173,1261,acs5_2024_place_income
1600000US4982840,place,49,,82840,"West Bountiful city, Utah",2024,135179,5915,acs5_2024_place_income
1600000US4982930,place,49,,82930,"West Haven city, Utah",2024,101012,21563,acs5_2024_place_income
1600000US4982950,place,49,,82950,"West Jordan city, Utah",2024,108153,116692,acs5_2024_place_income
1600000US4983252,place,49,,83252,"West Mountain CDP, Utah",2024,111791,1282,acs5_2024_place_income
1600000US4983390,place,49,,83390,"West Point city, Utah",2024,120687,11929,acs5_2024_place_income
1600000US4983470,place,49,,83470,"West Valley City city, Utah",2024,92209,138437,acs5_2024_place_income
1600000US4983730,place,49,,83730,"West Wood CDP, Utah",2024,86583,962,acs5_2024_place_income
1600000US4984050,place,49,,84050,"White City metro township, Utah",2024,106357,5669,acs5_2024_place_income
1600000US4984095,place,49,,84095,"White Mesa CDP, Utah",2024,,124,acs5_2024_place_income
1600000US4984160,place,49,,84160,"Whiterocks CDP, Utah",2024,,117,acs5_2024_place_income
1600000US4984710,place,49,,84710,"Willard city, Utah",2024,97782,2212,acs5_2024_place_income
1600000US4984950,place,49,,84950,"Wolf Creek CDP, Utah",2024,130729,1339,acs5_2024_place_income
1600000US4985040,place,49,,85040,"Woodland CDP, Utah",2024,85135,625,acs5_2024_place_income
1600000US4985050,place,49,,85050,"Woodland Hills city, Utah",2024,151964,1559,acs5_2024_place_income
1600000US4985260,place,49,,85260,"Woodruff town, Utah",2024,63750,371,acs5_2024_place_income
1600000US4985370,place,49,,85370,"Woods Cross city, Utah",2024,120543,11531,acs5_2024_place_income
1600000US5000400,place,50,,00400,"Albany village, Vermont",2024,,135,acs5_2024_place_income
1600000US5000850,place,50,,00850,"Alburgh village, Vermont",2024,60000,486,acs5_2024_place_income
1600000US5001035,place,50,,01035,"Algiers CDP, Vermont",2024,,242,acs5_2024_place_income
1600000US5001375,place,50,,01375,"Arlington CDP, Vermont",2024,76250,1623,acs5_2024_place_income
1600000US5001750,place,50,,01750,"Ascutney CDP, Vermont",2024,53269,381,acs5_2024_place_income
1600000US5002425,place,50,,02425,"Bakersfield CDP, Vermont",2024,76667,340,acs5_2024_place_income
1600000US5002800,place,50,,02800,"Barnet CDP, Vermont",2024,57917,61,acs5_2024_place_income
1600000US5003175,place,50,,03175,"Barre city, Vermont",2024,65625,8412,acs5_2024_place_income
1600000US5003475,place,50,,03475,"Barton village, Vermont",2024,40833,730,acs5_2024_place_income
1600000US5004150,place,50,,04150,"Beecher Falls CDP, Vermont",2024,26042,67,acs5_2024_place_income
1600000US5004225,place,50,,04225,"Bellows Falls village, Vermont",2024,56086,2891,acs5_2024_place_income
1600000US5004750,place,50,,04750,"Bennington CDP, Vermont",2024,54257,9245,acs5_2024_place_income
1600000US5005125,place,50,,05125,"Benson CDP, Vermont",2024,35917,193,acs5_2024_place_income
1600000US5005725,place,50,,05725,"Bethel CDP, Vermont",2024,63375,521,acs5_2024_place_income
1600000US5006475,place,50,,06475,"Bolton CDP, Vermont",2024,,17,acs5_2024_place_income
1600000US5006700,place,50,,06700,"Bolton Valley CDP, Vermont",2024,111875,252,acs5_2024_place_income
1600000US5007225,place,50,,07225,"Bradford CDP, Vermont",2024,104306,1097,acs5_2024_place_income
1600000US5007675,place,50,,07675,"Brandon CDP, Vermont",2024,59087,1927,acs5_2024_place_income
1600000US5007975,place,50,,07975,"Brattleboro CDP, Vermont",2024,52734,7657,acs5_2024_place_income
1600000US5008950,place,50,,08950,"Bristol CDP, Vermont",2024,73064,2142,acs5_2024_place_income
1600000US5010675,place,50,,10675,"Burlington city, Vermont",2024,71109,44675,acs5_2024_place_income
1600000US5011050,place,50,,11050,"Cabot CDP, Vermont",2024,77250,243,acs5_2024_place_income
1600000US5011425,place,50,,11425,"Cambridge village, Vermont",2024,50568,173,acs5_2024_place_income
1600000US5011725,place,50,,11725,"Canaan CDP, Vermont",2024,60263,293,acs5_2024_place_income
1600000US5011875,place,50,,11875,"Castleton CDP, Vermont",2024,,1052,acs5_2024_place_income
1600000US5012062,place,50,,12062,"Castleton Four Corners CDP, Vermont",2024,,732,acs5_2024_place_income
1600000US5012175,place,50,,12175,"Cavendish CDP, Vermont",2024,133125,171,acs5_2024_place_income
1600000US5013450,place,50,,13450,"Chelsea CDP, Vermont",2024,43750,416,acs5_2024_place_income
1600000US5013600,place,50,,13600,"Chester CDP, Vermont",2024,64265,1298,acs5_2024_place_income
1600000US5013860,place,50,,13860,"Chimney Hill CDP, Vermont",2024,,75,acs5_2024_place_income
1600000US5014275,place,50,,14275,"Chittenden CDP, Vermont",2024,158125,93,acs5_2024_place_income
1600000US5015175,place,50,,15175,"Concord CDP, Vermont",2024,47115,143,acs5_2024_place_income
1600000US5016075,place,50,,16075,"Coventry CDP, Vermont",2024,,71,acs5_2024_place_income
1600000US5016750,place,50,,16750,"Danby CDP, Vermont",2024,88750,172,acs5_2024_place_income
1600000US5017050,place,50,,17050,"Danville CDP, Vermont",2024,,401,acs5_2024_place_income
1600000US5017425,place,50,,17425,"Derby Center village, Vermont",2024,58250,693,acs5_2024_place_income
1600000US5017500,place,50,,17500,"Derby Line village, Vermont",2024,71518,783,acs5_2024_place_income
1600000US5017650,place,50,,17650,"Dorset CDP, Vermont",2024,151087,310,acs5_2024_place_income
1600000US5019075,place,50,,19075,"East Barre CDP, Vermont",2024,114483,1017,acs5_2024_place_income
1600000US5019600,place,50,,19600,"East Burke CDP, Vermont",2024,67500,151,acs5_2024_place_income
1600000US5019975,place,50,,19975,"East Charlotte CDP, Vermont",2024,,102,acs5_2024_place_income
1600000US5020350,place,50,,20350,"East Dorset CDP, Vermont",2024,,177,acs5_2024_place_income
1600000US5021700,place,50,,21700,"East Middlebury CDP, Vermont",2024,89400,332,acs5_2024_place_income
1600000US5021850,place,50,,21850,"East Montpelier CDP, Vermont",2024,,0,acs5_2024_place_income
1600000US5022300,place,50,,22300,"East Poultney CDP, Vermont",2024,73059,176,acs5_2024_place_income
1600000US5024025,place,50,,24025,"Enosburg Falls village, Vermont",2024,50870,1570,acs5_2024_place_income
1600000US5024400,place,50,,24400,"Essex Junction city, Vermont",2024,89257,10803,acs5_2024_place_income
1600000US5024850,place,50,,24850,"Fairfax CDP, Vermont",2024,71250,1099,acs5_2024_place_income
1600000US5025450,place,50,,25450,"Fair Haven CDP, Vermont",2024,66131,2537,acs5_2024_place_income
1600000US5025600,place,50,,25600,"Fairlee CDP, Vermont",2024,21071,54,acs5_2024_place_income
1600000US5027925,place,50,,27925,"Gilman CDP, Vermont",2024,57788,165,acs5_2024_place_income
1600000US5028000,place,50,,28000,"Glover CDP, Vermont",2024,63214,282,acs5_2024_place_income
1600000US5028825,place,50,,28825,"Grafton CDP, Vermont",2024,114286,82,acs5_2024_place_income
1600000US5029425,place,50,,29425,"Graniteville CDP, Vermont",2024,82574,244,acs5_2024_place_income
1600000US5030100,place,50,,30100,"Greensboro CDP, Vermont",2024,103571,115,acs5_2024_place_income
1600000US5030325,place,50,,30325,"Greensboro Bend CDP, Vermont",2024,82500,224,acs5_2024_place_income
1600000US5030475,place,50,,30475,"Groton CDP, Vermont",2024,72917,430,acs5_2024_place_income
1600000US5031600,place,50,,31600,"Hanksville CDP, Vermont",2024,118438,41,acs5_2024_place_income
1600000US5031750,place,50,,31750,"Hardwick CDP, Vermont",2024,37214,1046,acs5_2024_place_income
1600000US5032050,place,50,,32050,"Harmonyville CDP, Vermont",2024,69205,151,acs5_2024_place_income
1600000US5032205,place,50,,32205,"Hartford Village CDP, Vermont",2024,92500,426,acs5_2024_place_income
1600000US5032350,place,50,,32350,"Hartland CDP, Vermont",2024,102391,572,acs5_2024_place_income
1600000US5033175,place,50,,33175,"Highgate Center CDP, Vermont",2024,120983,401,acs5_2024_place_income
1600000US5033325,place,50,,33325,"Highgate Springs CDP, Vermont",2024,,1,acs5_2024_place_income
1600000US5033400,place,50,,33400,"Hinesburg CDP, Vermont",2024,54661,733,acs5_2024_place_income
1600000US5034525,place,50,,34525,"Huntington CDP, Vermont",2024,76667,516,acs5_2024_place_income
1600000US5034675,place,50,,34675,"Huntington Center CDP, Vermont",2024,93912,181,acs5_2024_place_income
1600000US5034975,place,50,,34975,"Hyde Park village, Vermont",2024,89946,513,acs5_2024_place_income
1600000US5035500,place,50,,35500,"Irasburg CDP, Vermont",2024,80893,253,acs5_2024_place_income
1600000US5035725,place,50,,35725,"Island Pond CDP, Vermont",2024,46214,852,acs5_2024_place_income
1600000US5036025,place,50,,36025,"Jacksonville village, Vermont",2024,83281,106,acs5_2024_place_income
1600000US5036100,place,50,,36100,"Jamaica CDP, Vermont",2024,84875,59,acs5_2024_place_income
1600000US5036475,place,50,,36475,"Jeffersonville village, Vermont",2024,71875,718,acs5_2024_place_income
1600000US5036625,place,50,,36625,"Jericho village, Vermont",2024,89740,1346,acs5_2024_place_income
1600000US5036775,place,50,,36775,"Jericho Center CDP, Vermont",2024,,241,acs5_2024_place_income
1600000US5037000,place,50,,37000,"Johnson village, Vermont",2024,48633,1799,acs5_2024_place_income
1600000US5037750,place,50,,37750,"Killington Village CDP, Vermont",2024,70000,506,acs5_2024_place_income
1600000US5040000,place,50,,40000,"Lincoln CDP, Vermont",2024,95417,279,acs5_2024_place_income
1600000US5040150,place,50,,40150,"Londonderry CDP, Vermont",2024,54000,137,acs5_2024_place_income
1600000US5040450,place,50,,40450,"Lowell CDP, Vermont",2024,74583,232,acs5_2024_place_income
1600000US5041200,place,50,,41200,"Ludlow village, Vermont",2024,56667,808,acs5_2024_place_income
1600000US5041350,place,50,,41350,"Lunenburg CDP, Vermont",2024,60500,201,acs5_2024_place_income
1600000US5041650,place,50,,41650,"Lyndon CDP, Vermont",2024,59750,160,acs5_2024_place_income
1600000US5041800,place,50,,41800,"Lyndon Center CDP, Vermont",2024,,291,acs5_2024_place_income
1600000US5041950,place,50,,41950,"Lyndonville CDP, Vermont",2024,54722,1408,acs5_2024_place_income
1600000US5042700,place,50,,42700,"Manchester village, Vermont",2024,74659,676,acs5_2024_place_income
1600000US5042925,place,50,,42925,"Manchester Center CDP, Vermont",2024,54808,2037,acs5_2024_place_income
1600000US5043525,place,50,,43525,"Marshfield village, Vermont",2024,84375,470,acs5_2024_place_income
1600000US5044275,place,50,,44275,"Middlebury CDP, Vermont",2024,86250,7220,acs5_2024_place_income
1600000US5044725,place,50,,44725,"Middletown Springs CDP, Vermont",2024,84375,181,acs5_2024_place_income
1600000US5045175,place,50,,45175,"Milton CDP, Vermont",2024,77550,3555,acs5_2024_place_income
1600000US5046000,place,50,,46000,"Montpelier city, Vermont",2024,81030,8014,acs5_2024_place_income
1600000US5046825,place,50,,46825,"Morrisville village, Vermont",2024,68240,2664,acs5_2024_place_income
1600000US5048100,place,50,,48100,"Newbury village, Vermont",2024,76250,393,acs5_2024_place_income
1600000US5048325,place,50,,48325,"Newfane village, Vermont",2024,85938,141,acs5_2024_place_income
1600000US5048550,place,50,,48550,"New Haven CDP, Vermont",2024,66696,221,acs5_2024_place_income
1600000US5048850,place,50,,48850,"Newport city, Vermont",2024,54646,4394,acs5_2024_place_income
1600000US5049000,place,50,,49000,"Newport Center CDP, Vermont",2024,44231,280,acs5_2024_place_income
1600000US5049075,place,50,,49075,"North Bennington village, Vermont",2024,68571,1336,acs5_2024_place_income
1600000US5049450,place,50,,49450,"North Clarendon CDP, Vermont",2024,44750,297,acs5_2024_place_income
1600000US5050200,place,50,,50200,"Northfield CDP, Vermont",2024,60789,3766,acs5_2024_place_income
1600000US5050500,place,50,,50500,"North Hartland CDP, Vermont",2024,51161,322,acs5_2024_place_income
1600000US5050725,place,50,,50725,"North Hyde Park CDP, Vermont",2024,61515,396,acs5_2024_place_income
1600000US5051325,place,50,,51325,"North Pownal CDP, Vermont",2024,83917,308,acs5_2024_place_income
1600000US5051925,place,50,,51925,"North Springfield CDP, Vermont",2024,68865,427,acs5_2024_place_income
1600000US5052075,place,50,,52075,"North Troy village, Vermont",2024,50417,506,acs5_2024_place_income
1600000US5052375,place,50,,52375,"North Westminster CDP, Vermont",2024,,125,acs5_2024_place_income
1600000US5052825,place,50,,52825,"Norwich CDP, Vermont",2024,173594,1147,acs5_2024_place_income
1600000US5053125,place,50,,53125,"Old Bennington village, Vermont",2024,168750,182,acs5_2024_place_income
1600000US5053575,place,50,,53575,"Orleans village, Vermont",2024,57159,809,acs5_2024_place_income
1600000US5054175,place,50,,54175,"Pawlet CDP, Vermont",2024,52589,330,acs5_2024_place_income
1600000US5054325,place,50,,54325,"Peacham CDP, Vermont",2024,,237,acs5_2024_place_income
1600000US5055525,place,50,,55525,"Pittsford CDP, Vermont",2024,51094,891,acs5_2024_place_income
1600000US5055750,place,50,,55750,"Plainfield CDP, Vermont",2024,46987,450,acs5_2024_place_income
1600000US5056800,place,50,,56800,"Poultney village, Vermont",2024,70536,1033,acs5_2024_place_income
