place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,match_method,confidence,validation_status,notes
1600000US4227576,Franklintown borough,42,9700000US4217760,Northern York County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4275000,Sugarcreek borough,42,9700000US4224630,Valley Grove School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4246120,McEwensville borough,42,9700000US4224870,Warrior Run School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4250016,Milton borough,42,9700000US4215480,Milton Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4250736,Montrose borough,42,9700000US4215810,Montrose Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4275568,Susquehanna Depot borough,42,9700000US4222980,Susquehanna Community School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4278456,Union Dale borough,42,9700000US4209930,Forest City Regional School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4231656,Grove City borough,42,9700000US4211220,Grove City Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4234064,Hermitage city,42,9700000US4209690,Farrell Area School District,0.205,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4234064,Hermitage city,42,9700000US4211820,Hermitage School District,99.795,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4269936,Sheakleyville borough,42,9700000US4206390,Commodore Perry School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4203296,Ashville borough,42,9700000US4213770,Penn Cambria School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4244664,Lorain borough,42,9700000US4209750,Ferndale Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4252616,Nanty-Glo borough,42,9700000US4203690,Blacklick Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4267920,Sankertown borough,42,9700000US4213770,Penn Cambria School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4274232,Stockertown borough,42,9700000US4216380,Nazareth Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4276144,Tatamy borough,42,9700000US4216380,Nazareth Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4269752,Sharon Hill borough,42,9700000US4222400,Southeast Delco School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4286968,Yeadon borough,42,9700000US4226390,William Penn School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4220104,Dublin borough,42,9700000US4218750,Pennridge School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4237304,Ivyland borough,42,9700000US4205190,Centennial School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4241392,Langhorne borough,42,9700000US4216410,Neshaminy School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4202720,Apollo borough,42,9700000US4202550,Apollo-Ridge School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4226512,Ford City borough,42,9700000US4202590,Armstrong School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4227968,Friendsville borough,42,9700000US4215810,Montrose Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4279912,Venango borough,42,9700000US4218740,Penncrest School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4244400,Loganton borough,42,9700000US4212725,Keystone Central School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4262752,Prospect borough,42,9700000US4221660,Slippery Rock Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4279504,Valencia borough,42,9700000US4214790,Mars Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4243408,Lincoln borough,42,9700000US4221910,South Allegheny School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4253344,Newburg borough,42,9700000US4221570,Shippensburg Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4253464,New Cumberland borough,42,9700000US4225830,West Shore School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4268104,Scalp Level borough,42,9700000US4226610,Windber Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4272168,South Fork borough,42,9700000US4209940,Forest Hills School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4213120,Cherry Tree borough,42,9700000US4211520,Harmony Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4228960,Gettysburg borough,42,9700000US4210710,Gettysburg Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4207480,Bolivar borough,42,9700000US4213710,Ligonier Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4203088,Arnold city,42,9700000US4216740,New Kensington-Arnold School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4203688,Avonmore borough,42,9700000US4212840,Kiski Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4218768,Delmont borough,42,9700000US4210920,Greensburg Salem School District,47.292,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4218768,Delmont borough,42,9700000US4210230,Franklin Regional School District,52.708,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4218960,Derry borough,42,9700000US4207560,Derry Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4276184,Taylor borough,42,9700000US4223250,Riverside School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4267848,Sandy Lake borough,42,9700000US4213080,Lakeview School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4243944,Littlestown borough,42,9700000US4213980,Littlestown Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4246376,McSherrystown borough,42,9700000US4206550,Conewago Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4287136,York Springs borough,42,9700000US4203450,Bermudian Springs School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4206824,Blain borough,42,9700000US4225740,West Perry School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4207040,Bloomfield borough,42,9700000US4225740,West Perry School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4204984,Beech Creek borough,42,9700000US4212725,Keystone Central School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4220240,Duncannon borough,42,9700000US4223040,Susquenita School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4243968,Liverpool borough,42,9700000US4211190,Greenwood School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4247968,Marysville borough,42,9700000US4223040,Susquenita School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4249720,Millerstown borough,42,9700000US4211190,Greenwood School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4215872,Conway borough,42,9700000US4210380,Freedom Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4225152,Fallston borough,42,9700000US4216530,New Brighton Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4250320,Monaca borough,42,9700000US4200824,Central Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4253288,New Brighton borough,42,9700000US4220460,Rochester Area School District,0.147,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4253288,New Brighton borough,42,9700000US4216530,New Brighton Area School District,99.853,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4276696,Tidioute borough,42,9700000US4224820,Warren County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4287224,Youngsville borough,42,9700000US4224820,Warren County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4287272,Zelienople borough,42,9700000US4222440,Seneca Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4249368,Milesburg borough,42,9700000US4202910,Bald Eagle Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4260008,Philipsburg borough,42,9700000US4219020,Philipsburg-Osceola Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4225360,Farrell city,42,9700000US4209690,Farrell Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4227688,Fredonia borough,42,9700000US4220220,Reynolds School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4271600,Snow Shoe borough,42,9700000US4202910,Bald Eagle Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4278616,Unionville borough,42,9700000US4202910,Bald Eagle Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4249768,Millheim borough,42,9700000US4218810,Penns Valley Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4237496,Jackson Center borough,42,9700000US4213080,Lakeview School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4237696,Jamestown borough,42,9700000US4212300,Jamestown Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4227696,Freeburg borough,42,9700000US4221120,Selinsgrove Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4245992,McClure borough,42,9700000US4215210,Midd-West School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4248960,Middleburg borough,42,9700000US4215210,Midd-West School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4269800,Sharpsville borough,42,9700000US4221420,Sharpsville Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4274288,Stoneboro borough,42,9700000US4213080,Lakeview School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4283496,West Middlesex borough,42,9700000US4225650,West Middlesex Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4284376,Wheatland borough,42,9700000US4209690,Farrell Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4231328,Greenville borough,42,9700000US4220220,Reynolds School District,0.011,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4231328,Greenville borough,42,9700000US4211160,Greenville Area School District,99.989,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4244128,Lock Haven city,42,9700000US4212725,Keystone Central School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4249760,Mill Hall borough,42,9700000US4212725,Keystone Central School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4264200,Renovo borough,42,9700000US4212725,Keystone Central School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4272448,South Renovo borough,42,9700000US4212725,Keystone Central School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4213776,Clarendon borough,42,9700000US4224820,Warren County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4281000,Warren city,42,9700000US4224820,Warren County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4238248,Johnsonburg borough,42,9700000US4212570,Johnsonburg Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4264784,Ridgway borough,42,9700000US4220310,Ridgway Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4275024,Sugar Grove borough,42,9700000US4224820,Warren County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4211000,Camp Hill borough,42,9700000US4204860,Camp Hill School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4286528,Wormleysburg borough,42,9700000US4225830,West Shore School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4211336,Carnegie borough,42,9700000US4205040,Carlynton School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4217136,Cresson borough,42,9700000US4213770,Penn Cambria School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4220992,East Conemaugh borough,42,9700000US4206430,Conemaugh Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4217416,Cross Roads borough,42,9700000US4222170,South Eastern School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4218072,Dallastown borough,42,9700000US4207230,Dallastown Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4205680,Benton borough,42,9700000US4203390,Benton Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4205888,Berwick borough,42,9700000US4203480,Berwick Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4208472,Briar Creek borough,42,9700000US4203480,Berwick Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4211736,Catawissa borough,42,9700000US4222260,Southern Columbia Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4284272,West Wyoming borough,42,9700000US4226730,Wyoming Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4284552,White Haven borough,42,9700000US4205460,Crestwood School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4236888,Indian Lake borough,42,9700000US4221270,Shanksville-Stonycreek School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4226560,Forest City borough,42,9700000US4209930,Forest City Regional School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4241336,Lanesboro borough,42,9700000US4222980,Susquehanna Community School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4220136,DuBois city,42,9700000US4207830,DuBois Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4262712,Pringle borough,42,9700000US4225950,Wyoming Valley West School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4257112,Orrstown borough,42,9700000US4221570,Shippensburg Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4213152,Cherry Valley borough,42,9700000US4217100,Moniteau School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4213440,Chicora borough,42,9700000US4209600,Karns City Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4224248,Evans City borough,42,9700000US4222440,Seneca Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4259672,Petrolia borough,42,9700000US4209600,Karns City Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4262224,Portersville borough,42,9700000US4221660,Slippery Rock Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4225680,Ferndale borough,42,9700000US4209750,Ferndale Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4227360,Franklin borough,42,9700000US4206430,Conemaugh Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4228720,Geistown borough,42,9700000US4220250,Richland School District,80.701,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4228720,Geistown borough,42,9700000US4210950,Greater Johnstown School District,19.299,census_tiger_2023_polygon_intersection,low,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4248176,Mayfield borough,42,9700000US4213050,Lakeland School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4220152,Dudley borough,42,9700000US4223970,Tussey Mountain School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4269456,Shade Gap borough,42,9700000US4222320,Southern Huntingdon County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4203272,Ashley borough,42,9700000US4211420,Hanover Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4209400,Brownstown borough,42,9700000US4209750,Ferndale Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4211456,Carrolltown borough,42,9700000US4204740,Cambria Heights School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4213384,Chest Springs borough,42,9700000US4204740,Cambria Heights School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4217976,Daisytown borough,42,9700000US4206430,Conemaugh Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4218000,Dale borough,42,9700000US4209750,Ferndale Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4222144,Ebensburg borough,42,9700000US4205340,Central Cambria School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4222712,Ehrenfeld borough,42,9700000US4209940,Forest Hills School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4203640,Avoca borough,42,9700000US4219200,Pittston Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4224000,Erie city,42,9700000US4209300,Erie City School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4246216,McKean borough,42,9700000US4210650,General McLane School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4281456,Waterford borough,42,9700000US4209990,Fort LeBoeuf School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4248360,Meadville city,42,9700000US4207080,Crawford Central School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4214264,Clifton Heights borough,42,9700000US4224320,Upper Darby School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4212504,Chalfont borough,42,9700000US4205310,Central Bucks School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4219784,Doylestown borough,42,9700000US4205310,Central Bucks School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4221648,Easton city,42,9700000US4208850,Easton Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4233744,Hellertown borough,42,9700000US4211730,Saucon Valley School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4254872,North Catasauqua borough,42,9700000US4205160,Catasauqua Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4226520,Ford Cliff borough,42,9700000US4202590,Armstrong School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
1600000US4283376,West Liberty borough,42,9700000US4221660,Slippery Rock Area School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,Area overlap is not enrollment or attendance-boundary share; retain many-to-many links.
