place_geoid,place_name,state_fips,district_geoid,district_name,place_area_share_pct,crosswalk_method,crosswalk_confidence,crosswalk_validation_status,test_type,metric_name,metric_value,score_year,students_tested,participation_rate,aggregation_method,source_type,source_id,performance_confidence,performance_notes
1600000US2122348,Drakesboro city,21,9700000US2100081,Muhlenberg County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,253,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2143480,La Grange city,21,9700000US2104530,Oldham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.5,2024-25,992,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2182830,Whitesville city,21,9700000US2101470,Daviess County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2158200,Orchard Grass Hills city,21,9700000US2104530,Oldham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.5,2024-25,992,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2165559,River Bluff city,21,9700000US2104530,Oldham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.5,2024-25,992,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2149656,Manchester city,21,9700000US2101230,Clay County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.8,2024-25,185,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2168052,Salem city,21,9700000US2103510,Livingston County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.8,2024-25,67,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2171382,Smithland city,21,9700000US2103510,Livingston County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.8,2024-25,67,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2107390,Blandville city,21,9700000US2100210,Ballard County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.1,2024-25,80,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2142292,Kevil city,21,9700000US2100210,Ballard County School District,99.643,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.1,2024-25,80,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2142292,Kevil city,21,9700000US2103960,McCracken County School District,0.357,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,20,2024-25,431,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2143336,La Center city,21,9700000US2100210,Ballard County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.1,2024-25,80,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2183064,Wickliffe city,21,9700000US2100210,Ballard County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.1,2024-25,80,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2162652,Powderly city,21,9700000US2100081,Muhlenberg County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,253,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2171814,South Carrollton city,21,9700000US2100081,Muhlenberg County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,253,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2109406,Bremen city,21,9700000US2100081,Muhlenberg County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,253,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2147476,London city,21,9700000US2103210,Laurel County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.4,2024-25,547,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2111278,Burnside city,21,9700000US2104950,Pulaski County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.8,2024-25,577,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2127010,Ferguson city,21,9700000US2105430,Somerset Independent School District,1.245,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,19.3,2024-25,123,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2127010,Ferguson city,21,9700000US2104950,Pulaski County School District,98.755,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.8,2024-25,577,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2100514,Ages CDP,21,9700000US2102540,Harlan County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.9,2024-25,207,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2101972,Arjay CDP,21,9700000US2100390,Bell County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,135,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2110774,Buffalo CDP,21,9700000US2103180,Larue County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.2,2024-25,185,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2116354,Coldiron CDP,21,9700000US2102540,Harlan County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.9,2024-25,207,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2119288,Curdsville CDP,21,9700000US2101470,Daviess County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2121844,Doe Valley CDP,21,9700000US2104050,Meade County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,376,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2150124,Marrowbone CDP,21,9700000US2101410,Cumberland County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.2,2024-25,72,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2150520,Masonville CDP,21,9700000US2101470,Daviess County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2156694,North Corbin CDP,21,9700000US2103150,Knox County School District,13.415,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,16.1,2024-25,218,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2156694,North Corbin CDP,21,9700000US2103210,Laurel County School District,86.585,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.4,2024-25,547,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2161680,Pleasant Ridge CDP,21,9700000US2104500,Ohio County School District,45.685,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,18.6,2024-25,237,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2161680,Pleasant Ridge CDP,21,9700000US2101470,Daviess County School District,54.315,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2174586,Summer Shade CDP,21,9700000US2104140,Metcalfe County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.9,2024-25,85,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2174604,Summersville CDP,21,9700000US2102340,Green County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.8,2024-25,117,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2176620,Thruston CDP,21,9700000US2101470,Daviess County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2178708,Utica CDP,21,9700000US2101470,Daviess County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2179194,Van Lear CDP,21,9700000US2103060,Johnson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.1,2024-25,249,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2181876,West Louisville CDP,21,9700000US2101470,Daviess County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2181948,Westport CDP,21,9700000US2104530,Oldham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.5,2024-25,992,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2182146,Westwood CDP,21,9700000US2100620,Boyd County School District,27.202,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,17.6,2024-25,231,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2182146,Westwood CDP,21,9700000US2100150,Ashland Independent School District,12.507,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,18.6,2024-25,208,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2182146,Westwood CDP,21,9700000US2101800,Fairview Independent School District,60.291,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,15.8,2024-25,37,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2101000,Allensville CDP,21,9700000US2105550,Todd County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.9,2024-25,128,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2101648,Annville CDP,21,9700000US2102940,Jackson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,118,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2101720,Anthoston CDP,21,9700000US2102710,Henderson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.5,2024-25,534,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2102188,Artemus CDP,21,9700000US2103150,Knox County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.1,2024-25,218,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2102764,Auxier CDP,21,9700000US2101950,Floyd County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.6,2024-25,385,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2125876,Ezel CDP,21,9700000US2104290,Morgan County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17,2024-25,145,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2127730,Flat Lick CDP,21,9700000US2103150,Knox County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.1,2024-25,218,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2135398,Hazel Green CDP,21,9700000US2105970,Wolfe County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.4,2024-25,91,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2158062,Oneida CDP,21,9700000US2101230,Clay County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.8,2024-25,185,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2103412,Bandana CDP,21,9700000US2100210,Ballard County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.1,2024-25,80,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2111188,Burna CDP,21,9700000US2103510,Livingston County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.8,2024-25,67,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2104978,Beech Grove CDP,21,9700000US2104020,McLean County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.8,2024-25,99,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2149026,Maceo CDP,21,9700000US2101470,Daviess County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18,2024-25,807,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2158116,Onton CDP,21,9700000US2105820,Webster County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.1,2024-25,158,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2172570,Spottsville CDP,21,9700000US2102710,Henderson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.5,2024-25,534,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2105014,Beechmont CDP,21,9700000US2100081,Muhlenberg County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,253,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2123014,Dunmor CDP,21,9700000US2103540,Logan County School District,28.997,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,18.5,2024-25,228,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2123014,Dunmor CDP,21,9700000US2100081,Muhlenberg County School District,71.003,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.7,2024-25,253,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2166846,Rosine CDP,21,9700000US2104500,Ohio County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.6,2024-25,237,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2105266,Belfry CDP,21,9700000US2104800,Pike County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,478,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2106508,Big Clifty CDP,21,9700000US2102300,Grayson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,278,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2105428,Belleview CDP,21,9700000US2100510,Boone County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.2,2024-25,1506,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2113600,Cayce CDP,21,9700000US2102100,Fulton County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.7,2024-25,47,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2163804,Rabbit Hash CDP,21,9700000US2100510,Boone County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.2,2024-25,1506,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2179464,Verona CDP,21,9700000US2105700,Walton-Verona Independent School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,20,2024-25,118,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2106220,Betsy Layne CDP,21,9700000US2101950,Floyd County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.6,2024-25,385,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2151042,Maytown CDP,21,9700000US2101950,Floyd County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.6,2024-25,385,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2107012,Blackey CDP,21,9700000US2103360,Letcher County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.2,2024-25,144,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2108722,Boston CDP,21,9700000US2104410,Nelson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,348,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2114266,Chaplin CDP,21,9700000US2104410,Nelson County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,348,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2134660,Hardyville CDP,21,9700000US2102640,Hart County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.4,2024-25,133,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2109379,Breckinridge Center CDP,21,9700000US2105640,Union County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,16.8,2024-25,147,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2109964,Brooks CDP,21,9700000US2100750,Bullitt County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.9,2024-25,1025,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2115166,Claryville CDP,21,9700000US2100900,Campbell County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.9,2024-25,387,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2110648,Buckner CDP,21,9700000US2104530,Oldham County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,21.5,2024-25,992,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2111170,Burlington CDP,21,9700000US2100510,Boone County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.2,2024-25,1506,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2157030,Oakbrook CDP,21,9700000US2100510,Boone County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,19.2,2024-25,1506,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2112610,Cannonsburg CDP,21,9700000US2100620,Boyd County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.6,2024-25,231,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2126560,Farmers CDP,21,9700000US2105100,Rowan County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.1,2024-25,227,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2136460,High Bridge CDP,21,9700000US2103030,Jessamine County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.4,2024-25,629,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2113582,Cawood CDP,21,9700000US2102540,Harlan County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,17.9,2024-25,207,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2113636,Cecilia CDP,21,9700000US2102490,Hardin County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.1,2024-25,1069,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2159592,Payne Gap CDP,21,9700000US2103360,Letcher County School District,79.457,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.2,2024-25,144,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2159592,Payne Gap CDP,21,9700000US2103000,Jenkins Independent School District,20.543,census_tiger_2023_polygon_intersection,low,candidate_spatial,ACT,average_composite,17.7,2024-25,28,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2114068,Cerulean CDP,21,9700000US2105580,Trigg County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.5,2024-25,136,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2121322,Dexter CDP,21,9700000US2100870,Calloway County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.5,2024-25,201,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
1600000US2126452,Fancy Farm CDP,21,9700000US2102280,Graves County School District,100.000,census_tiger_2023_polygon_intersection,medium,candidate_spatial,ACT,average_composite,18.1,2024-25,271,,official_district_total_grade_11_average,official_state_export,kentucky_act_2024_25_scores,high,Kentucky district total; ACT grade 11 average score by site; all students aggregate as published.
