census_geoid,geography_type,state_fips,place_fips,geography_name,acs_vintage,total_population,white_alone_pct,black_alone_pct,asian_alone_pct,hispanic_or_latino_pct,foreign_born_pct,under_18_pct,source_id
1600000US0128552,place,01,28552,"Fultondale city, Alabama",2024,9384,55.403,35.251,0.618,11.029,5.818,25.405,acs5_2024_place_demographics
1600000US0128672,place,01,28672,"Fyffe town, Alabama",2024,1190,94.706,0.588,0.0,0.588,0.672,15.882,acs5_2024_place_demographics
1600000US0128696,place,01,28696,"Gadsden city, Alabama",2024,33374,50.674,36.181,0.425,10.508,4.153,23.8,acs5_2024_place_demographics
1600000US0128768,place,01,28768,"Gainesville town, Alabama",2024,236,13.983,85.169,0.0,0.0,0.0,35.169,acs5_2024_place_demographics
1600000US0128816,place,01,28816,"Gallant CDP, Alabama",2024,1081,99.167,0.0,0.0,0.0,0.0,32.1,acs5_2024_place_demographics
1600000US0128936,place,01,28936,"Gantt town, Alabama",2024,168,69.643,12.5,0.0,7.738,1.786,18.452,acs5_2024_place_demographics
1600000US0129032,place,01,29032,"Garden City town, Alabama",2024,557,96.23,0.0,0.0,0.0,1.257,15.619,acs5_2024_place_demographics
1600000US0129056,place,01,29056,"Gardendale city, Alabama",2024,16534,70.025,21.241,0.351,2.202,0.823,24.93,acs5_2024_place_demographics
1600000US0129296,place,01,29296,"Gaylesville town, Alabama",2024,151,96.026,0.0,0.0,0.0,0.0,17.881,acs5_2024_place_demographics
1600000US0129392,place,01,29392,"Geiger town, Alabama",2024,174,28.161,58.621,0.0,1.724,3.448,8.046,acs5_2024_place_demographics
1600000US0129464,place,01,29464,"Geneva city, Alabama",2024,4225,76.142,14.675,3.787,3.811,5.444,16.166,acs5_2024_place_demographics
1600000US0129560,place,01,29560,"Georgiana town, Alabama",2024,1578,30.038,69.962,0.0,0.634,0.0,22.053,acs5_2024_place_demographics
1600000US0129608,place,01,29608,"Geraldine town, Alabama",2024,1011,85.559,0.791,0.0,7.715,1.187,21.563,acs5_2024_place_demographics
1600000US0129704,place,01,29704,"Gilbertown town, Alabama",2024,770,85.195,9.221,0.0,0.0,0.0,21.429,acs5_2024_place_demographics
1600000US0129944,place,01,29944,"Glen Allen town, Alabama",2024,372,88.978,10.753,0.0,0.806,0.0,10.484,acs5_2024_place_demographics
1600000US0129992,place,01,29992,"Glencoe city, Alabama",2024,5353,94.078,1.252,1.177,0.205,1.14,25.444,acs5_2024_place_demographics
1600000US0130160,place,01,30160,"Glenwood town, Alabama",2024,114,89.474,10.526,0.0,0.0,3.509,14.912,acs5_2024_place_demographics
1600000US0130448,place,01,30448,"Goldville town, Alabama",2024,55,94.545,0.0,0.0,0.0,0.0,30.909,acs5_2024_place_demographics
1600000US0130496,place,01,30496,"Good Hope city, Alabama",2024,2574,85.742,2.292,0.0,9.829,4.157,31.274,acs5_2024_place_demographics
1600000US0130640,place,01,30640,"Goodwater town, Alabama",2024,1445,10.657,85.121,2.007,0.0,0.623,25.813,acs5_2024_place_demographics
1600000US0130736,place,01,30736,"Gordo town, Alabama",2024,1723,41.265,52.815,0.0,0.0,0.58,25.479,acs5_2024_place_demographics
1600000US0130760,place,01,30760,"Gordon town, Alabama",2024,323,20.743,76.471,0.0,0.929,0.31,5.882,acs5_2024_place_demographics
1600000US0130808,place,01,30808,"Gordonville town, Alabama",2024,275,0.0,100.0,0.0,0.0,0.0,37.818,acs5_2024_place_demographics
1600000US0130880,place,01,30880,"Goshen town, Alabama",2024,355,80.845,16.62,0.0,1.972,1.69,22.817,acs5_2024_place_demographics
1600000US0131000,place,01,31000,"Graham CDP, Alabama",2024,41,100.0,0.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0131024,place,01,31024,"Grand Bay CDP, Alabama",2024,3553,79.426,13.847,1.435,1.238,1.407,23.192,acs5_2024_place_demographics
1600000US0131096,place,01,31096,"Grant town, Alabama",2024,1336,93.338,0.0,0.075,3.967,0.449,29.641,acs5_2024_place_demographics
1600000US0131348,place,01,31348,"Grayson Valley CDP, Alabama",2024,6077,29.85,62.432,1.563,5.249,2.271,24.14,acs5_2024_place_demographics
1600000US0131384,place,01,31384,"Graysville city, Alabama",2024,2509,67.836,27.9,0.12,0.717,0.12,19.649,acs5_2024_place_demographics
1600000US0131720,place,01,31720,"Greensboro city, Alabama",2024,2135,27.635,63.372,0.703,0.281,0.984,16.253,acs5_2024_place_demographics
1600000US0131912,place,01,31912,"Greenville city, Alabama",2024,7163,29.122,63.758,3.462,3.267,4.621,25.757,acs5_2024_place_demographics
1600000US0132056,place,01,32056,"Grimes town, Alabama",2024,582,39.003,59.278,0.0,1.031,0.0,25.601,acs5_2024_place_demographics
1600000US0132080,place,01,32080,"Grove Hill town, Alabama",2024,2341,59.462,36.651,0.043,0.854,0.427,16.361,acs5_2024_place_demographics
1600000US0132224,place,01,32224,"Guin city, Alabama",2024,2381,88.366,8.652,0.0,0.0,0.0,25.493,acs5_2024_place_demographics
1600000US0132248,place,01,32248,"Gulfcrest CDP, Alabama",2024,82,84.146,0.0,0.0,8.537,0.0,25.61,acs5_2024_place_demographics
1600000US0132272,place,01,32272,"Gulf Shores city, Alabama",2024,16401,88.83,2.677,1.14,6.061,7.481,17.377,acs5_2024_place_demographics
1600000US0132416,place,01,32416,"Guntersville city, Alabama",2024,8916,78.982,9.623,0.74,4.408,3.454,22.376,acs5_2024_place_demographics
1600000US0132440,place,01,32440,"Gurley town, Alabama",2024,607,74.465,17.463,0.0,1.812,0.0,25.7,acs5_2024_place_demographics
1600000US0132536,place,01,32536,"Gu-Win town, Alabama",2024,178,61.798,1.124,0.0,33.708,8.989,20.787,acs5_2024_place_demographics
1600000US0132560,place,01,32560,"Hackleburg town, Alabama",2024,1709,96.723,0.0,0.293,10.591,2.341,29.198,acs5_2024_place_demographics
1600000US0132584,place,01,32584,"Hackneyville CDP, Alabama",2024,471,100.0,0.0,0.0,0.0,0.0,48.62,acs5_2024_place_demographics
1600000US0132656,place,01,32656,"Haleburg town, Alabama",2024,211,80.095,19.431,0.0,0.0,0.0,32.701,acs5_2024_place_demographics
1600000US0132704,place,01,32704,"Haleyville city, Alabama",2024,4271,83.072,4.121,0.351,14.329,7.633,27.09,acs5_2024_place_demographics
1600000US0132848,place,01,32848,"Hamilton city, Alabama",2024,6922,81.031,8.914,0.0,4.608,1.055,19.503,acs5_2024_place_demographics
1600000US0132896,place,01,32896,"Hammondville town, Alabama",2024,287,94.774,1.394,0.0,0.0,0.0,7.666,acs5_2024_place_demographics
1600000US0132968,place,01,32968,"Hanceville city, Alabama",2024,3270,90.306,3.486,0.0,3.914,2.752,14.648,acs5_2024_place_demographics
1600000US0133064,place,01,33064,"Hanover CDP, Alabama",2024,248,100.0,0.0,0.0,0.0,0.0,29.032,acs5_2024_place_demographics
1600000US0133256,place,01,33256,"Harpersville town, Alabama",2024,1788,85.011,11.689,0.224,3.691,4.083,21.365,acs5_2024_place_demographics
1600000US0133424,place,01,33424,"Hartford city, Alabama",2024,2701,73.084,20.696,0.0,5.294,1.0,24.509,acs5_2024_place_demographics
1600000US0133448,place,01,33448,"Hartselle city, Alabama",2024,15847,86.439,6.676,0.063,2.512,1.098,25.595,acs5_2024_place_demographics
1600000US0133472,place,01,33472,"Harvest CDP, Alabama",2024,5955,54.173,27.54,1.444,8.027,6.146,19.395,acs5_2024_place_demographics
1600000US0133544,place,01,33544,"Hatton CDP, Alabama",2024,405,32.346,0.0,12.84,0.0,8.148,18.519,acs5_2024_place_demographics
1600000US0133640,place,01,33640,"Hayden town, Alabama",2024,1389,96.4,1.44,0.36,1.296,1.368,19.798,acs5_2024_place_demographics
1600000US0133712,place,01,33712,"Hayneville town, Alabama",2024,716,18.575,81.145,0.0,0.0,0.698,16.48,acs5_2024_place_demographics
1600000US0133808,place,01,33808,"Hazel Green CDP, Alabama",2024,3940,81.954,8.731,1.624,1.802,1.396,26.218,acs5_2024_place_demographics
1600000US0133856,place,01,33856,"Headland city, Alabama",2024,5217,81.752,14.319,0.0,1.418,0.882,27.545,acs5_2024_place_demographics
1600000US0133904,place,01,33904,"Heath town, Alabama",2024,267,84.644,10.861,1.873,2.996,1.873,8.24,acs5_2024_place_demographics
1600000US0133976,place,01,33976,"Heflin city, Alabama",2024,3467,88.145,7.528,0.0,2.942,0.779,21.459,acs5_2024_place_demographics
1600000US0134024,place,01,34024,"Helena city, Alabama",2024,21769,71.689,18.012,2.549,4.736,4.993,27.622,acs5_2024_place_demographics
1600000US0134096,place,01,34096,"Henagar city, Alabama",2024,2501,92.043,0.0,0.28,5.798,0.28,25.71,acs5_2024_place_demographics
1600000US0134480,place,01,34480,"Highland Lake town, Alabama",2024,503,99.205,0.0,0.0,0.0,1.988,12.326,acs5_2024_place_demographics
1600000US0134490,place,01,34490,"Highland Lakes CDP, Alabama",2024,5866,83.311,11.626,1.279,1.449,3.887,18.871,acs5_2024_place_demographics
1600000US0134816,place,01,34816,"Hillsboro town, Alabama",2024,527,6.641,86.717,0.0,0.0,0.0,7.59,acs5_2024_place_demographics
1600000US0134984,place,01,34984,"Hissop CDP, Alabama",2024,206,26.699,73.301,0.0,0.0,0.0,5.825,acs5_2024_place_demographics
1600000US0135130,place,01,35130,"Hobson CDP, Alabama",2024,181,100.0,0.0,0.0,0.0,0.0,16.575,acs5_2024_place_demographics
1600000US0135152,place,01,35152,"Hobson City town, Alabama",2024,1142,3.678,92.907,0.0,0.0,0.0,32.75,acs5_2024_place_demographics
1600000US0135200,place,01,35200,"Hodges town, Alabama",2024,420,100.0,0.0,0.0,0.0,1.667,30.0,acs5_2024_place_demographics
1600000US0135392,place,01,35392,"Hokes Bluff city, Alabama",2024,4547,98.702,0.0,1.298,0.0,0.11,15.417,acs5_2024_place_demographics
1600000US0135512,place,01,35512,"Hollins CDP, Alabama",2024,465,90.538,7.312,0.0,2.151,2.151,4.731,acs5_2024_place_demographics
1600000US0135536,place,01,35536,"Hollis Crossroads CDP, Alabama",2024,785,86.879,9.936,0.0,3.185,3.185,20.637,acs5_2024_place_demographics
1600000US0135560,place,01,35560,"Holly Pond town, Alabama",2024,782,95.396,0.0,0.0,1.79,0.512,23.657,acs5_2024_place_demographics
1600000US0135632,place,01,35632,"Hollywood town, Alabama",2024,942,83.546,7.537,0.0,5.52,0.637,22.824,acs5_2024_place_demographics
1600000US0135704,place,01,35704,"Holt CDP, Alabama",2024,3629,29.788,47.231,0.0,22.816,12.345,25.379,acs5_2024_place_demographics
1600000US0135752,place,01,35752,"Holtville CDP, Alabama",2024,5158,85.886,8.24,0.0,0.407,0.407,30.593,acs5_2024_place_demographics
1600000US0135800,place,01,35800,"Homewood city, Alabama",2024,27829,73.804,16.468,2.397,6.033,7.798,25.33,acs5_2024_place_demographics
1600000US0135896,place,01,35896,"Hoover city, Alabama",2024,92642,68.835,18.642,5.93,4.634,8.897,24.451,acs5_2024_place_demographics
1600000US0136088,place,01,36088,"Horn Hill town, Alabama",2024,215,94.419,0.0,0.0,0.0,0.0,20.465,acs5_2024_place_demographics
1600000US0136448,place,01,36448,"Hueytown city, Alabama",2024,16414,46.028,42.019,0.597,9.644,5.087,26.234,acs5_2024_place_demographics
1600000US0136592,place,01,36592,"Huguley CDP, Alabama",2024,2577,82.383,15.755,0.0,0.0,0.0,26.698,acs5_2024_place_demographics
1600000US0137000,place,01,37000,"Huntsville city, Alabama",2024,222791,57.481,29.176,2.153,7.979,6.655,19.397,acs5_2024_place_demographics
1600000US0137096,place,01,37096,"Hurtsboro town, Alabama",2024,421,29.216,67.458,0.0,0.0,0.0,26.128,acs5_2024_place_demographics
1600000US0137264,place,01,37264,"Hytop town, Alabama",2024,726,88.292,0.413,0.0,5.234,0.0,29.339,acs5_2024_place_demographics
1600000US0137312,place,01,37312,"Ider town, Alabama",2024,731,94.528,0.0,0.0,2.599,0.41,16.553,acs5_2024_place_demographics
1600000US0137465,place,01,37465,"Indian Springs Village city, Alabama",2024,2537,88.924,6.228,3.153,0.355,5.518,24.241,acs5_2024_place_demographics
1600000US0137864,place,01,37864,"Irondale city, Alabama",2024,13464,59.952,28.558,0.735,9.009,6.001,17.506,acs5_2024_place_demographics
1600000US0138032,place,01,38032,"Ivalee CDP, Alabama",2024,809,98.517,0.0,0.0,1.236,0.0,14.462,acs5_2024_place_demographics
1600000US0138152,place,01,38152,"Jackson city, Alabama",2024,4589,47.984,45.827,2.201,1.722,2.484,23.687,acs5_2024_place_demographics
1600000US0138248,place,01,38248,"Jacksons' Gap town, Alabama",2024,786,69.338,23.41,0.254,0.0,0.763,18.957,acs5_2024_place_demographics
1600000US0138272,place,01,38272,"Jacksonville city, Alabama",2024,14437,65.034,26.176,1.448,5.618,2.286,13.957,acs5_2024_place_demographics
1600000US0138416,place,01,38416,"Jasper city, Alabama",2024,14442,79.947,13.274,0.734,3.933,2.07,25.689,acs5_2024_place_demographics
1600000US0138608,place,01,38608,"Jemison city, Alabama",2024,2796,79.328,12.84,1.144,4.757,3.684,29.649,acs5_2024_place_demographics
1600000US0139064,place,01,39064,"Joppa CDP, Alabama",2024,448,100.0,0.0,0.0,0.0,0.0,24.777,acs5_2024_place_demographics
1600000US0139280,place,01,39280,"Kansas town, Alabama",2024,186,95.161,0.0,0.0,4.839,0.538,14.516,acs5_2024_place_demographics
1600000US0139472,place,01,39472,"Kellyton town, Alabama",2024,106,90.566,0.0,0.0,3.774,0.943,5.66,acs5_2024_place_demographics
1600000US0139520,place,01,39520,"Kennedy town, Alabama",2024,436,92.661,6.651,0.0,7.339,0.0,18.349,acs5_2024_place_demographics
1600000US0139784,place,01,39784,"Killen town, Alabama",2024,1150,92.174,3.478,0.0,3.304,3.478,22.87,acs5_2024_place_demographics
1600000US0139856,place,01,39856,"Kimberly city, Alabama",2024,4439,88.443,5.902,3.357,0.924,0.586,29.849,acs5_2024_place_demographics
1600000US0140072,place,01,40072,"Kinsey city, Alabama",2024,2195,55.034,36.674,0.091,5.877,2.733,20.182,acs5_2024_place_demographics
1600000US0140096,place,01,40096,"Kinston town, Alabama",2024,704,90.199,0.0,2.841,4.119,5.54,13.21,acs5_2024_place_demographics
1600000US0140648,place,01,40648,"Ladonia CDP, Alabama",2024,3346,76.659,19.157,0.0,0.0,0.359,26.778,acs5_2024_place_demographics
1600000US0140672,place,01,40672,"La Fayette city, Alabama",2024,2633,29.32,69.692,0.114,0.684,0.456,15.192,acs5_2024_place_demographics
1600000US0140888,place,01,40888,"Lakeview town, Alabama",2024,102,95.098,0.0,0.0,0.0,0.0,8.824,acs5_2024_place_demographics
1600000US0140928,place,01,40928,"Lake View city, Alabama",2024,4063,63.992,25.818,3.618,2.535,9.623,21.88,acs5_2024_place_demographics
1600000US0141296,place,01,41296,"Lanett city, Alabama",2024,6814,19.137,68.403,0.323,7.925,3.654,23.51,acs5_2024_place_demographics
1600000US0141368,place,01,41368,"Langston town, Alabama",2024,284,94.366,3.169,0.352,1.056,0.352,8.451,acs5_2024_place_demographics
1600000US0141968,place,01,41968,"Leeds city, Alabama",2024,12028,71.5,13.294,0.266,15.472,9.428,25.333,acs5_2024_place_demographics
1600000US0142016,place,01,42016,"Leesburg town, Alabama",2024,998,83.467,0.501,0.902,2.305,0.0,27.455,acs5_2024_place_demographics
1600000US0142160,place,01,42160,"Leighton town, Alabama",2024,893,39.978,46.249,0.0,6.159,0.0,22.172,acs5_2024_place_demographics
1600000US0142304,place,01,42304,"Leroy CDP, Alabama",2024,1075,80.093,15.442,2.512,0.465,0.0,37.953,acs5_2024_place_demographics
1600000US0142352,place,01,42352,"Lester town, Alabama",2024,181,100.0,0.0,0.0,0.0,0.0,26.519,acs5_2024_place_demographics
1600000US0142472,place,01,42472,"Level Plains town, Alabama",2024,1667,75.585,9.358,2.22,12.478,3.179,20.396,acs5_2024_place_demographics
1600000US0142640,place,01,42640,"Lexington town, Alabama",2024,638,97.492,0.0,0.0,9.875,0.157,29.624,acs5_2024_place_demographics
1600000US0142808,place,01,42808,"Libertyville town, Alabama",2024,174,92.529,0.0,2.299,0.575,2.874,21.839,acs5_2024_place_demographics
1600000US0142928,place,01,42928,"Lillian CDP, Alabama",2024,1460,85.137,3.356,0.959,0.0,0.959,11.507,acs5_2024_place_demographics
1600000US0143120,place,01,43120,"Lincoln city, Alabama",2024,7305,65.394,20.329,1.054,3.778,2.19,25.065,acs5_2024_place_demographics
1600000US0143240,place,01,43240,"Linden town, Alabama",2024,1961,40.847,57.777,0.459,0.918,0.204,21.316,acs5_2024_place_demographics
1600000US0143264,place,01,43264,"Lineville city, Alabama",2024,2546,54.478,37.863,0.0,2.474,1.493,19.207,acs5_2024_place_demographics
1600000US0143336,place,01,43336,"Lipscomb city, Alabama",2024,2214,10.524,62.421,0.0,26.152,15.447,30.668,acs5_2024_place_demographics
1600000US0143384,place,01,43384,"Lisman town, Alabama",2024,437,0.686,88.558,0.0,0.0,0.0,18.307,acs5_2024_place_demographics
1600000US0143648,place,01,43648,"Littleville town, Alabama",2024,932,92.811,0.644,3.326,3.326,2.361,17.382,acs5_2024_place_demographics
1600000US0143720,place,01,43720,"Livingston city, Alabama",2024,4672,39.041,53.296,0.492,1.605,1.777,15.625,acs5_2024_place_demographics
1600000US0143744,place,01,43744,"Loachapoka town, Alabama",2024,223,65.919,17.04,0.897,8.969,3.587,20.628,acs5_2024_place_demographics
1600000US0143816,place,01,43816,"Lockhart town, Alabama",2024,359,90.251,7.799,0.0,6.407,6.407,22.284,acs5_2024_place_demographics
1600000US0143888,place,01,43888,"Locust Fork town, Alabama",2024,1402,94.08,1.569,0.285,2.282,0.856,22.254,acs5_2024_place_demographics
1600000US0144160,place,01,44160,"Lookout Mountain CDP, Alabama",2024,1120,96.964,1.518,0.089,0.536,0.089,18.036,acs5_2024_place_demographics
1600000US0144344,place,01,44344,"Louisville town, Alabama",2024,518,45.946,37.066,0.579,1.737,0.579,15.058,acs5_2024_place_demographics
1600000US0144536,place,01,44536,"Lowndesboro town, Alabama",2024,70,100.0,0.0,0.0,0.0,0.0,21.429,acs5_2024_place_demographics
1600000US0144608,place,01,44608,"Loxley city, Alabama",2024,4357,82.029,3.695,3.512,10.328,11.981,33.509,acs5_2024_place_demographics
1600000US0144728,place,01,44728,"Luverne city, Alabama",2024,2694,60.059,35.264,0.78,3.712,4.491,19.451,acs5_2024_place_demographics
1600000US0144800,place,01,44800,"Lynn town, Alabama",2024,780,98.077,0.0,0.0,0.513,0.0,21.667,acs5_2024_place_demographics
1600000US0145040,place,01,45040,"McCalla CDP, Alabama",2024,13253,41.508,54.229,2.498,2.15,3.162,21.927,acs5_2024_place_demographics
1600000US0145208,place,01,45208,"McDonald Chapel CDP, Alabama",2024,651,29.339,59.293,0.0,7.988,3.072,19.816,acs5_2024_place_demographics
1600000US0145316,place,01,45316,"Macedonia CDP, Alabama",2024,441,6.803,93.197,0.0,0.0,0.0,33.787,acs5_2024_place_demographics
1600000US0145472,place,01,45472,"McIntosh town, Alabama",2024,364,15.934,79.121,0.0,0.0,0.0,24.725,acs5_2024_place_demographics
1600000US0145496,place,01,45496,"McKenzie town, Alabama",2024,557,78.995,19.928,0.0,0.718,0.0,26.75,acs5_2024_place_demographics
1600000US0145640,place,01,45640,"McMullen town, Alabama",2024,14,0.0,100.0,0.0,0.0,0.0,0.0,acs5_2024_place_demographics
1600000US0145784,place,01,45784,"Madison city, Alabama",2024,60106,68.383,13.253,7.241,8.6,9.726,27.939,acs5_2024_place_demographics
1600000US0145904,place,01,45904,"Madrid town, Alabama",2024,220,90.909,7.273,0.0,1.364,0.0,18.182,acs5_2024_place_demographics
1600000US0146072,place,01,46072,"Magnolia Springs town, Alabama",2024,1130,88.407,0.0,0.442,4.071,1.15,22.832,acs5_2024_place_demographics
1600000US0146192,place,01,46192,"Malcolm CDP, Alabama",2024,204,0.0,100.0,0.0,0.0,0.0,39.216,acs5_2024_place_demographics
1600000US0146264,place,01,46264,"Malvern town, Alabama",2024,1913,89.179,6.273,0.0,10.821,5.802,26.973,acs5_2024_place_demographics
1600000US0146504,place,01,46504,"Maplesville town, Alabama",2024,1200,60.083,29.333,0.0,1.0,0.167,36.25,acs5_2024_place_demographics
1600000US0146600,place,01,46600,"Marbury CDP, Alabama",2024,1570,82.994,1.72,0.0,15.287,4.013,29.299,acs5_2024_place_demographics
1600000US0146696,place,01,46696,"Margaret city, Alabama",2024,5877,80.364,14.838,0.0,4.05,2.705,24.741,acs5_2024_place_demographics
